website,photo,ready_to_link,ordernum,lat,lon,city,name_search,photo_version,zip,country_short_code,bad_standing,effective_date,status,address,active,state_code,show_on_map,kids,name,country,org_type,aid,full_state
http://crossfitakronnorth.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,7952,41.1801893,-81.4734185,Stow,crossfit,0,44224,US,0,2012-07-09T07:00:00Z,0,4111 Hudson Dr.,1,OH,1,0,CrossFit Steels Corners,United States,Commercial,4465,Ohio
http://www.crossfitforte.com/,https://profilepicsbucket.crossfit.com/50354-A4475_2-184.jpg,1,3653,36.148838,-86.770403,Nashville,crossfit,2,37203,US,0,2012-07-09T07:00:00Z,0,930 5th Ave South,1,TN,1,1,CrossFit Forte,United States,Commercial,4475,Tennessee
http://www.vernalcrossfit.com/,https://profilepicsbucket.crossfit.com/a3c5c-A4458_4-184.jpg,1,3710,40.4559388,-109.5277457,Vernal,vernal,4,84078,US,0,2012-07-10T07:00:00Z,0,45 E Main Street,1,UT,1,0,Vernal CrossFit,United States,Commercial,4458,Utah
http://crossfitprstar.com/,https://profilepicsbucket.crossfit.com/930f2-A4258_3-184.jpg,1,3680,38.883054,-77.435344,Chantilly,crossfit,3,20151,US,0,2012-07-11T07:00:00Z,0,14101 Mariah Ct,1,VA,1,1,CrossFit PR Star,United States,Commercial,4258,Virginia
http://www.crossfitsouthforney.com/,https://profilepicsbucket.crossfit.com/f0829-A4352_1-184.jpg,1,3677,32.7107101,-96.4524202,Forney,crossfit,1,75126,US,0,2012-07-11T07:00:00Z,0,12019 Lewis Circle,1,TX,1,1,CrossFit South Forney,United States,Commercial,4352,Texas
http://www.crossfitiom.com/,https://profilepicsbucket.crossfit.com/b3d64-A4440_2-184.jpg,1,3671,54.1606382,-4.5112207,Braddan,crossfit,2,IM4 4LA,IM,0,2012-07-11T07:00:00Z,0,Unit 13, Kirby Industrial Estate,1,,1,0,CrossFit IOM,Isle of Man,Commercial,4440,
http://www.sportsevolution.net/site/crossfit/,https://profilepicsbucket.crossfit.com/pukie.png,1,5846,40.4744261,-78.4052223,Altoona,crossfit,0,16602,US,0,2012-07-11T07:00:00Z,0,2900 Plank Avenue,1,PA,1,0,CrossFit Sports Evolution,United States,Commercial,4449,Pennsylvania
http://www.muvecrossfit.com.br/,https://profilepicsbucket.crossfit.com/8536f-A4277_1-184.jpg,1,3899,-23.195186,-46.882655,Jundiaí,muve,1,13207-100,BR,0,2012-07-12T07:00:00Z,0,Rua Evangelista Mirandola, 2,1,,1,1,MUVe CrossFit,Brazil,Commercial,4277,
http://www.crossfitproform.co.za/,https://profilepicsbucket.crossfit.com/1116c-A4282_2-184.jpg,1,3658,-26.0425466,28.015634,Epsom Downs, Bryanston,crossfit,2,2152,ZA,0,2012-07-12T07:00:00Z,0,Cnr William Nicol and Sloane Street,1,,1,0,CrossFit Proform,South Africa,Commercial,4282,
https://crossfitstonington.com/,https://profilepicsbucket.crossfit.com/afff7-A4376_1-184.jpg,1,9482,41.370123,-71.83369,Pawcatuck,crossfit,1,06379,US,0,2012-07-12T07:00:00Z,0,100 Mechanic Street,1,CT,1,1,CrossFit Stonington,United States,Commercial,4376,Connecticut
http://crossfitsyracuse.com/,https://profilepicsbucket.crossfit.com/730ab-A4468_3-184.jpg,1,4058,43.0551396,-76.0853239,Syracuse,crossfit,3,13224,US,0,2012-07-12T07:00:00Z,0,3030 Erie Blvd E,1,NY,1,0,CrossFit Syracuse,United States,Commercial,4468,New York
http://www.crossfitoneonta.com/,https://profilepicsbucket.crossfit.com/f320d-A4486_2-184.jpg,1,3657,33.9429959,-86.464048,Oneonta,crossfit,2,35121,US,0,2012-07-12T07:00:00Z,0,635 Underwood Ave,1,AL,1,0,CrossFit Oneonta,United States,Commercial,4486,Alabama
http://crossfit-seymour.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,3765,38.960155,-85.887154,Seymour,crossfit,0,47274,US,0,2012-07-13T07:00:00Z,0,209 East 2nd St.,1,IN,1,0,CrossFit Seymour,United States,Commercial,4330,Indiana
http://biocrossfit.com/,https://profilepicsbucket.crossfit.com/eb56b-A4328_2-184.jpg,1,3662,38.268763,-77.184641,King George,bio,2,22485,US,0,2012-07-15T07:00:00Z,0,9305 Kings Highway, Suite D,1,VA,1,0,BIO CrossFit,United States,Commercial,4328,Virginia
http://championsclub.squarespace.com/,https://profilepicsbucket.crossfit.com/d3de6-A4469_2-184.jpg,1,3667,42.5296276,-83.1203116,Madison Heights,crossfit,2,48071,US,0,2012-07-15T07:00:00Z,0,32301 Stephenson Highway,1,MI,1,0,CrossFit Athletic Group,United States,Commercial,4469,Michigan
http://dynastycrossfit.com/,https://profilepicsbucket.crossfit.com/5a631-A4480_2-184.jpg,1,3683,29.612713,-82.377464,Gainesville,dynasty,2,32606,US,0,2012-07-15T07:00:00Z,0,3737 SW 42nd Ave Suite. A,1,FL,1,0,Dynasty CrossFit,United States,Commercial,4480,Florida
http://www.crossfitbios.com/,https://profilepicsbucket.crossfit.com/84124-A4236_2-184.jpg,1,3666,38.637033,-121.072178,El Dorado Hills,crossfit,2,95762,US,0,2012-07-16T07:00:00Z,0,4911 Windplay Dr Suite 2,1,CA,1,1,CrossFit Bios,United States,Commercial,4236,California
http://www.divisionstcrossfit.com/,https://profilepicsbucket.crossfit.com/7635a-A4326_4-184.jpg,1,4819,41.9030143,-87.6810734,Chicago,division,4,60622,US,0,2012-07-16T07:00:00Z,0,2133 W. Division St.,1,IL,1,0,Division St. CrossFit,United States,Commercial,4326,Illinois
https://www.elite-crossfit.com,https://profilepicsbucket.crossfit.com/9ac68-A4292_4-184.jpg,1,3721,29.614963,-98.449862,San Antonio,elite,4,78258,US,0,2012-07-17T07:00:00Z,0,18847 Redland Rd #201,1,TX,1,0,Elite CrossFit North,United States,Commercial,4292,Texas
http://www.crossfitgt.ca/,https://profilepicsbucket.crossfit.com/13e57-A4448_2-184.jpg,1,3697,43.650478,-79.903672,Georgetown,crossfit,2,L7G 4J6,CA,0,2012-07-18T07:00:00Z,0,79 Mountainview Rd N #3B,1,ON,1,0,CrossFit GT,Canada,Commercial,4448,Ontario
http://www.crossfitcirencester.com/default.html,https://profilepicsbucket.crossfit.com/58557-A4286_2-184.jpg,1,4487,51.7039913,-1.9574091,Cirencester,crossfit,2,GL71YS,GB,0,2012-07-19T07:00:00Z,0,Unit 15 Elliot Road, Love Lane,1,,1,0,CrossFit Cirencester,United Kingdom,Commercial,4286,
http://www.wasatchcrossfitrace.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,3909,40.9027631,-111.9019305,Centerville,wasatch,0,84014,US,0,2012-07-20T07:00:00Z,0,1230 North 1300 West, Suite 2,1,UT,1,1,Wasatch CrossFit Race,United States,Commercial,4336,Utah
http://crossfitversion.com.mx/,https://profilepicsbucket.crossfit.com/40938-A4383_7-184.jpg,1,11365,19.550757,-99.2052414,Tlalnepantla,crossfit,7,54030,MX,0,2012-07-20T07:00:00Z,0,San Nicolas 10, Industrial San Nicolás (Plaza CostCo Arboledas Local 132A),1,,1,1,CrossFit Version,Mexico,Commercial,4383,
http://www.crossfiti35.com/,https://profilepicsbucket.crossfit.com/a8ff8-A4482_2-184.jpg,1,3711,39.0415378,-94.6779705,Overland Park,crossfit,2,66203,US,0,2012-07-20T07:00:00Z,0,4209 Merriam Drive,1,KS,1,0,CrossFit I 35,United States,Commercial,4482,Kansas
http://crossfitprototype.com/,https://profilepicsbucket.crossfit.com/0de11-A4306_2-184.jpg,1,3857,42.27407,-71.611281,Westborough,crossfit,2,01581,US,0,2012-07-22T07:00:00Z,0,50 E Main Street Unit 1,1,MA,1,0,CrossFit Prototype,United States,Commercial,4306,Massachusetts
http://crossfitmurdock.com/,https://profilepicsbucket.crossfit.com/0e52c-A4439_2-184.jpg,1,3758,27.0198172,-82.1620728,Port Charlotte,crossfit,2,33954,US,0,2012-07-22T07:00:00Z,0,17345 Abbott Ave. #101,1,FL,1,0,CrossFit Murdock,United States,Commercial,4439,Florida
http://www.crossfit269.com/,https://profilepicsbucket.crossfit.com/0c60b-A4463_3-184.jpg,1,3700,42.2593625,-85.5715015,Kalamazoo,crossfit,3,49001,US,0,2012-07-22T07:00:00Z,0,1919 E. Kilgore Service Rd, #B,1,MI,1,0,CrossFit 269,United States,Commercial,4463,Michigan
https://www.virjfitness.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,21234,47.6137506,-122.3357964,Seattle,virj,0,98101,US,0,2012-07-23T07:00:00Z,0,1813 7th Ave,1,WA,1,0,Virj CrossFit,United States,Commercial,3641,Washington
http://buckeyecrossfit.net/,https://profilepicsbucket.crossfit.com/1928e-A4223_2-184.jpg,1,4114,39.9916781,-82.8548715,Gahanna,buckeye,2,43230,US,0,2012-07-23T07:00:00Z,0,1000 Morrison Road,1,OH,1,1,Buckeye CrossFit,United States,Commercial,4223,Ohio
http://crossfitsofla.com/,https://profilepicsbucket.crossfit.com/1bdf0-A4287_3-184.jpg,1,3935,26.288212,-80.203412,Coral Springs,crossfit,3,33073,US,0,2012-07-23T07:00:00Z,0,4641 State Road 7, Ste 19,1,FL,1,1,CrossFit SoFla,United States,Commercial,4287,Florida
http://crossfitnine7.com/,https://profilepicsbucket.crossfit.com/28994-A4360_4-184.jpg,1,3706,40.7887709,-73.7074641,Manhasset,crossfit,4,11030,US,0,2012-07-23T07:00:00Z,0,97 East Shore Road,1,NY,1,1,CrossFit Nine7,United States,Commercial,4360,New York
http://www.victorcrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,3718,42.982171,-77.413169,Victor,victor,0,14564,US,0,2012-07-23T07:00:00Z,0,61 School St.,1,NY,1,0,Victor CrossFit,United States,Commercial,4401,New York
http://www.crossfitcolchester.com/,https://profilepicsbucket.crossfit.com/33ccf-A4235_2-184.jpg,1,3819,51.9196971,0.926162,Colchester,crossfit,2,CO4 9TB,GB,0,2012-07-24T07:00:00Z,0,39 Heckworth Close, Severals Park,1,,1,1,CrossFit Colchester,United Kingdom,Commercial,4235,
http://northplanocrossfit.com/,https://profilepicsbucket.crossfit.com/cb5a5-A4219_4-184.jpg,1,3917,33.0760483,-96.821412,Plano,north,4,75024,US,0,2012-07-25T07:00:00Z,0,7202 Bishop Rd, Ste D4,1,TX,1,0,North Plano CrossFit,United States,Commercial,4219,Texas
http://www.crossfitnewwindsor.com/,https://profilepicsbucket.crossfit.com/77f18-A4288_2-184.jpg,1,3748,41.482579,-74.032659,New Windsor,crossfit,2,12553,US,0,2012-07-25T07:00:00Z,0,214 MacArthur Ave.,1,NY,1,1,CrossFit New Windsor,United States,Commercial,4288,New York
http://crossfitcentralnla.com/,https://profilepicsbucket.crossfit.com/0b805-A4415_1-184.jpg,1,4110,60.3554985,24.3227141,Nummela,crossfit,1,03100,FI,0,2012-07-25T07:00:00Z,0,Veikkointie 13,1,,1,0,CrossFit Central NLA,Finland,Commercial,4415,
http://www.crossfitburgos.com,https://profilepicsbucket.crossfit.com/pukie.png,1,10209,42.354847011397396,-3.6620000365508076,Burgos,crossfit,0,09007,ES,0,2012-07-25T07:00:00Z,0,Carretera Madrid-Irun S/N - Poligono Industrial Plastimetal - Nave 4,1,,1,0,CrossFit Burgos,Spain,Commercial,4420,
http://walnutcreekcrossfit.com/,https://profilepicsbucket.crossfit.com/95b63-A4477_2-184.jpg,1,3767,37.949809,-122.0272504,Concord,crossfit,2,94518,US,0,2012-07-25T07:00:00Z,0,936 Detroit Ave. Suite A, B,1,CA,1,0,CrossFit Walnut Creek North,United States,Commercial,4477,California
http://reebokcrossfit673.com/,https://profilepicsbucket.crossfit.com/2996b-A4485_4-184.jpg,1,8885,4.953819070110579,114.94351655244827,Bandar Seri Bagawan,reebok,4,BB1314,BN,0,2012-07-25T07:00:00Z,0,#Bg 11 and 12 Spg 145 Jln Pasir Berakas,1,,1,0,Reebok CrossFit 673,Brunei Darussalam,Commercial,4485,
http://www.rutlandcrossfit.com/index.html,https://profilepicsbucket.crossfit.com/pukie.png,1,3744,42.3773101,-71.9357515,Rutland,rutland,0,01543,US,0,2012-07-25T07:00:00Z,0,81 Main Street,1,MA,1,0,Rutland CrossFit,United States,Commercial,4492,Massachusetts
http://cfit318.com/,https://profilepicsbucket.crossfit.com/eb652-A4493_2-184.jpg,1,3734,32.502586,-92.1164809,Monroe,crossfit,2,71201,US,0,2012-07-25T07:00:00Z,0,227 DeSiard Street,1,LA,1,0,CrossFit 318,United States,Commercial,4493,Louisiana
http://www.crossfitcaloundra.com.au/,https://profilepicsbucket.crossfit.com/2c9cf-A4494_7-184.jpg,1,3781,-26.79099,153.130169,Moffat Beach,crossfit,7,4551,AU,0,2012-07-26T07:00:00Z,0,156 Grigor St,1,QLD,1,0,CrossFit Caloundra,Australia,Commercial,4494,Queensland
http://alvincrossfit.com/,https://profilepicsbucket.crossfit.com/21573-A4498_4-184.jpg,1,3759,29.424886,-95.233639,Alvin,alvin,4,77511,US,0,2012-07-26T07:00:00Z,0,1110 East Highway 6,1,TX,1,0,Alvin CrossFit,United States,Commercial,4498,Texas
http://crossfitgallia.com,https://profilepicsbucket.crossfit.com/2dfe9-A4499_1-184.jpg,1,4570,38.8068358,-82.2092867,Gallipolis,crossfit,1,45631,US,0,2012-07-26T07:00:00Z,0,252 3rd Ave. Suite A,1,OH,1,0,CrossFit Gallia,United States,Commercial,4499,Ohio
http://www.crossfitjustice.com/#!/blog,https://profilepicsbucket.crossfit.com/ddcde-A4501_2-184.jpg,1,4302,42.556556,-83.616264,Milford,crossfit,2,48381,US,0,2012-07-26T07:00:00Z,0,1280 Holden Road, Suite 115,1,MI,1,0,CrossFit Justice,United States,Commercial,4501,Michigan
http://www.crookedrivercrossfit.com/#!home/mainPage,https://profilepicsbucket.crossfit.com/c22f9-A4507_2-184.jpg,1,3880,41.543433,-81.4434,Mayfield Village,crooked,2,44143,US,0,2012-07-26T07:00:00Z,0,701 Beta Dr., Unit 19,1,OH,1,0,Crooked River CrossFit,United States,Commercial,4507,Ohio
http://crossfit719.com/,https://profilepicsbucket.crossfit.com/bf796-A4505_2-184.jpg,1,4940,38.90883,-104.78384,Colorado Springs,crossfit,2,80918,US,0,2012-07-27T07:00:00Z,0,2340E Montebello Square,1,CO,1,1,CrossFit 719,United States,Commercial,4505,Colorado
http://www.crossfitdiem.com/,https://profilepicsbucket.crossfit.com/3cbf8-A4511_3-184.jpg,1,3735,38.9710761,-94.7493198,Lenexa,crossfit,3,66215,US,0,2012-07-27T07:00:00Z,0,9601 W 87th St,1,KS,1,0,CrossFit Diem,United States,Commercial,4511,Kansas
http://www.cfhamptons.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,4566,40.898475,-72.411888,Southampton,crossfit,0,11968,US,0,2012-07-27T07:00:00Z,0,375 Cty Rd 39, Suite E,1,NY,1,1,CrossFit Hamptons,United States,Commercial,4512,New York
http://www.crossfitoconee.com,https://profilepicsbucket.crossfit.com/e3844-A4515_2-184.jpg,1,3760,33.873903,-83.438672,Watkinsville,crossfit,2,30677,US,0,2012-07-27T07:00:00Z,0,2061 Hog Mountain Road Suite M,1,GA,1,0,CrossFit Oconee,United States,Commercial,4515,Georgia
https://crossfitelm.com,https://profilepicsbucket.crossfit.com/32d66-A4517_4-184.jpg,1,3887,39.920505,-104.986304,Thornton,crossfit,4,80241,US,0,2012-07-27T07:00:00Z,0,12301 N. Grant St., Unit 120,1,CO,1,0,CrossFit ELM,United States,Commercial,4517,Colorado
http://www.crossfitalbemarle.com,https://profilepicsbucket.crossfit.com/7a669-A4523_4-184.jpg,1,4251,35.350100882976946,-80.2018690109253,Albemarle,crossfit,4,28001,US,0,2012-07-28T07:00:00Z,0,461 W Main St.,1,NC,1,0,CrossFit Albemarle,United States,Commercial,4523,North Carolina
http://www.crossfitcerberus.com/,https://profilepicsbucket.crossfit.com/6ce50-A4532_4-184.jpg,1,3836,39.0194913,-94.2773109,Blue Springs,crossfit,4,64015,US,0,2012-07-30T07:00:00Z,0,200 NW 11th Street,1,MO,1,0,CrossFit Cerberus,United States,Commercial,4532,Missouri
http://www.kearneycrossfit.com/,https://profilepicsbucket.crossfit.com/209d9-A4533_2-184.jpg,1,10934,40.6994476,-99.1203667,Kearney,kearney,2,68845,US,0,2012-07-30T07:00:00Z,0,2810 W 24th St,1,NE,1,0,Kearney CrossFit,United States,Commercial,4533,Nebraska
http://www.crossfitprotocol.com/#,https://profilepicsbucket.crossfit.com/cda26-A4535_2-184.jpg,1,3779,34.590066,-86.9859023,Decatur,crossfit,2,35601,US,0,2012-07-31T07:00:00Z,0,1111 Central Parkway SW,1,AL,1,0,CrossFit Protocol,United States,Commercial,4535,Alabama
http://crossfitmagicvalley.com/,https://profilepicsbucket.crossfit.com/eba95-A4536_3-184.jpg,1,4799,42.5484555,-114.4341733,Twin Falls,crossfit,3,83301,US,0,2012-07-31T07:00:00Z,0,248 Idaho Street South,1,ID,1,0,CrossFit Magic Valley,United States,Commercial,4536,Idaho
http://www.crossfit-royalty.com/,https://profilepicsbucket.crossfit.com/a404e-A4538_1-184.jpg,1,3768,40.125151,-75.402505,Norristown,crossfit,1,19403,US,0,2012-07-31T07:00:00Z,0,2550 Boulevard of the Generals, Suite 190,1,PA,1,0,CrossFit Royalty,United States,Commercial,4538,Pennsylvania
http://www.crossfitbluegrass.com/locations/middletown/,https://profilepicsbucket.crossfit.com/11d04-A4527_2-184.jpg,1,3770,38.252026,-85.512408,Louisville,crossfit,2,40223,US,0,2012-07-31T07:00:00Z,0,13005 Middletown Industrial Blvd Suite I,1,KY,1,0,CrossFit Bluegrass,United States,Commercial,4527,Kentucky
http://www.crossfitworksop.com/,https://profilepicsbucket.crossfit.com/e7213-A4537_6-184.jpg,1,6238,53.309334846161,-1.1482549253853,Worksop,crossfit,6,S80 3AT,GB,0,2012-08-01T07:00:00Z,0,Unit 2 Highgrounds Road,1,,1,0,CrossFit Worksop,United Kingdom,Commercial,4537,
http://www.activelifeathletics.com/,https://profilepicsbucket.crossfit.com/0a1c2-A4542_8-184.jpg,1,3753,40.6013885,-73.6532625,Island Park,crossfit,8,11558,US,0,2012-08-01T07:00:00Z,0,4454 Austin Blvd,1,NY,1,1,CrossFit Island Park,United States,Commercial,4542,New York
http://www.crossfitanarchy.com.au/,https://profilepicsbucket.crossfit.com/6e5fc-A4543_2-184.jpg,1,3865,-36.7694743,144.2677299,Bendigo,crossfit,2,3550,AU,0,2012-08-02T07:00:00Z,0,2/2a Thistle Street,1,VIC,1,1,CrossFit Anarchy,Australia,Commercial,4543,Victoria
http://www.crossfittenacity.com.au/,https://profilepicsbucket.crossfit.com/pukie.png,1,8493,-34.988057,138.572117,Edwardstown,crossfit,0,5039,AU,0,2012-08-02T07:00:00Z,0,14 Deloraine Road,1,SA,1,0,CrossFit Tenacity,Australia,Commercial,4544,South Australia
http://area61.com.au/our-classes/crossfit/,https://profilepicsbucket.crossfit.com/d6613-A4546_1-184.jpg,1,8573,-35.721995,150.167118,Batemans Bay,area,1,2536,AU,0,2012-08-02T07:00:00Z,0,61 Cranbrook Road,1,NSW,1,0,Area 61 CrossFit,Australia,Commercial,4546,New South Wales
http://crossfit.ego.nu/,https://profilepicsbucket.crossfit.com/bdcb5-A4548_2-184.jpg,1,3771,62.3942864,17.339125,Sundsvall,ego,2,85237,SE,0,2012-08-03T07:00:00Z,0,Industrigatan, 856 33,1,,1,0,EGO CrossFit Sundsvall,Sweden,Commercial,4548,
http://www.crossfit2hands.com.br/,https://profilepicsbucket.crossfit.com/8b140-A4552_2-184.jpg,1,12685,-23.55254,-46.575295,São Paulo,crossfit,2,03332-000,BR,0,2012-08-03T07:00:00Z,0,DEMETRIO RIBEIRO STREET 320,1,,1,0,CrossFit 2 Hands,Brazil,Commercial,4552,
http://crossfitindulto.com/,https://profilepicsbucket.crossfit.com/dd757-A4553_2-184.jpg,1,3855,33.9727331,-84.3591957,Sandy Springs,crossfit,2,30350,US,0,2012-08-03T07:00:00Z,0,7878 Roswell Road, Suites 300 & 400,1,GA,1,0,CrossFit Indulto,United States,Commercial,4553,Georgia
http://crossfitnorthdevon.com/,https://profilepicsbucket.crossfit.com/9aa48-A4555_3-184.jpg,1,3856,51.08843,-4.081126,Barnstaple,crossfit,3,EX31 1JZ,GB,0,2012-08-03T07:00:00Z,0,Unit 3, Taw Trade Park, Braunton Road,1,,1,1,CrossFit North Devon,United Kingdom,Commercial,4555,
http://www.jpcrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,4018,42.2991446,-71.1140754,Boston,jp,0,02130,US,0,2012-08-03T07:00:00Z,0,54 Hyde Park Avenue,1,MA,1,1,JP CrossFit,United States,Commercial,4556,Massachusetts
http://www.crossfitvisperformance.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5245,37.5224866,-122.2673787,Belmont,evo,0,94002,US,0,2012-08-04T07:00:00Z,0,23 Karen Road,1,CA,1,0,EVO CrossFit,United States,Commercial,4559,California
http://www.crossfitcommitment.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,7142,41.8595852,-87.6464113,Chicago,crossfit,0,60608,US,0,2012-08-05T07:00:00Z,0,1601 S. Halsted Street Suite C4,1,IL,1,0,CrossFit Commitment,United States,Commercial,4560,Illinois
http://www.crossfitmiltonkeynes.com/,https://profilepicsbucket.crossfit.com/cb70e-A4562_2-184.jpg,1,3878,52.07967620059057,-0.7030787318944931,Milton Keynes,crossfit,2,MK 16 9PY,GB,0,2012-08-05T07:00:00Z,0,Howard Way,1,,1,0,CrossFit Milton Keynes,United Kingdom,Commercial,4562,
http://crossfitfifty.blogspot.com/,https://profilepicsbucket.crossfit.com/eff08-A4564_1-184.jpg,1,3822,21.289628,-157.722809,Honolulu,crossfit,1,96821,US,0,2012-08-05T07:00:00Z,0,320 Dalene Way,1,HI,1,0,CrossFit Fifty,United States,Commercial,4564,Hawaii
http://odessacrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,3789,31.8946205,-102.3156868,Odessa,odessa,0,79762,US,0,2012-08-05T07:00:00Z,0,6046 Eastridge Dr,1,TX,1,1,Odessa CrossFit,United States,Commercial,4566,Texas
http://www.bluetitanfitness.com/CrossFit.html,https://profilepicsbucket.crossfit.com/pukie.png,1,4017,40.89877,-74.513142,Rockaway,rockaway,0,07866,US,0,2012-08-05T07:00:00Z,0,27 E Main St,1,NJ,1,0,Rockaway CrossFit,United States,Commercial,4567,New Jersey
http://bordercitycrossfit.com/,https://profilepicsbucket.crossfit.com/f890d-A4561_3-184.jpg,1,4734,54.8896811,-2.9411669,Carllisle,border,3,CA2 5XW,GB,0,2012-08-06T07:00:00Z,0,Unit 3 Lorne Crescent,1,,1,0,Border City CrossFit,United Kingdom,Commercial,4561,
http://crossfittunbridgewells.com/,https://profilepicsbucket.crossfit.com/c225e-A4568_3-184.jpg,1,4001,51.1526532,0.2771351,Tunbridge Wells,crossfit,3,TN2 3EF,GB,0,2012-08-06T07:00:00Z,0,11A Chapman Way,1,,1,0,CrossFit Tunbridge Wells,United Kingdom,Commercial,4568,
http://www.crossfitdauntless.com.au/,https://profilepicsbucket.crossfit.com/f225b-A4575_4-184.jpg,1,21122,-36.752732,144.310526,East Bendigo,crossfit,4,3550,AU,0,2012-08-06T07:00:00Z,0,4A Roanoak Crt,1,VIC,1,0,CrossFit Dauntless,Australia,Commercial,4575,Victoria
http://penningtoncrossfit.com/,https://profilepicsbucket.crossfit.com/016ab-A4571_2-184.jpg,1,3812,40.319998,-74.7980819,Pennington,pennington,2,08534,US,0,2012-08-07T07:00:00Z,0,55 Route 31 South, Bldg B,1,NJ,1,1,Pennington CrossFit,United States,Commercial,4571,New Jersey
https://www.crossfitfloripa.com.br/,https://profilepicsbucket.crossfit.com/ca9ce-A4572_3-184.jpg,1,5965,-27.588761,-48.522756,Trindade,crossfit,3,88036-002,BR,0,2012-08-07T07:00:00Z,0,Rua Lauro Linhares, 1134,1,,1,0,CrossFit Floripa,Brazil,Commercial,4572,
http://crossfitlowell.com/,https://profilepicsbucket.crossfit.com/0ad7a-A4583_2-184.jpg,1,4264,42.6234693,-71.3143516,Lowell,crossfit,2,01852,US,0,2012-08-08T07:00:00Z,0,2 Foundry Industrial Park,1,MA,1,0,CrossFit Lowell,United States,Commercial,4583,Massachusetts
http://theprofitgym.com/?q=content/what-crossfit,https://profilepicsbucket.crossfit.com/0c8f8-A4585_2-184.jpg,1,3807,41.679508,-91.561526,Coralville,iowa,2,52241,US,0,2012-08-08T07:00:00Z,0,770 Quarry Road,1,IA,1,0,Iowa City CrossFit,United States,Commercial,4585,Iowa
http://www.minnesotatopteam.com/mtt-crossfit-training.php,https://profilepicsbucket.crossfit.com/71e4d-A4586_1-184.jpg,1,3894,44.829206,-93.111698,Eagan,mtt,1,55123,US,0,2012-08-08T07:00:00Z,0,3500 Dodd Rd,1,MN,1,0,MTT CrossFit,United States,Commercial,4586,Minnesota
https://www.oakstrength.com/,https://profilepicsbucket.crossfit.com/cab3d-A4587_2-184.jpg,1,3881,42.329243,-89.035264,Loves Park,crossfit,2,61111,US,0,2012-08-08T07:00:00Z,0,7135 Clinton Road,1,IL,1,0,CrossFit Roscoe,United States,Commercial,4587,Illinois
https://www.genesishealthclubs.com/locations/miramont-north/crossfit.html,https://profilepicsbucket.crossfit.com/dcb7b-A4588_2-184.jpg,1,3838,40.585976,-105.043472,Fort Collins,crossfit,2,80524,US,0,2012-08-08T07:00:00Z,0,1800 Heath Pkwy,1,CO,1,1,CrossFit Miramont,United States,Commercial,4588,Colorado
http://www.imfcrossfit.com/index.html,https://profilepicsbucket.crossfit.com/8fcb4-A4590_2-184.jpg,1,4033,39.749958,-121.824391,Chico,in,2,95926,US,0,2012-08-08T07:00:00Z,0,1293 E First Avenue,1,CA,1,0,In Mo CrossFit,United States,Commercial,4590,California
http://hardwarecrossfit.com/,https://profilepicsbucket.crossfit.com/4f705-A4591_2-184.jpg,1,4060,41.9797502,-87.6747995,Chicago,hardware,2,60640,US,0,2012-08-08T07:00:00Z,0,1834 W. Balmoral Ave,1,IL,1,0,Hardware CrossFit,United States,Commercial,4591,Illinois
http://www.crossfitguildford.co.uk/,https://profilepicsbucket.crossfit.com/70fcb-A4589_2-184.jpg,1,4112,51.2185565,-0.5807524,Guildford,crossfit,2,GU3 1LP,GB,0,2012-08-09T07:00:00Z,0,Unit 8, Pew Corner, Old Portsmouth Road,1,,1,1,CrossFit Guildford,United Kingdom,Commercial,4589,
http://www.cfthrone.com/,https://profilepicsbucket.crossfit.com/1bf5e-A4592_2-184.jpg,1,3933,33.5316093,-101.920125,Lubbock,crossfit,2,79424,US,0,2012-08-09T07:00:00Z,0,5152 69th Street, Suite 108,1,TX,1,1,CrossFit Throne,United States,Commercial,4592,Texas
https://www.elevation307.com/crossfit-laramie,https://profilepicsbucket.crossfit.com/pukie.png,1,10876,41.330389,-105.584032,Laramie,crossfit,0,82072,US,0,2012-08-09T07:00:00Z,0,2158 North 9th Street,1,WY,1,0,CrossFit Laramie,United States,Commercial,4594,Wyoming
http://crossfitmozomo.com/,https://profilepicsbucket.crossfit.com/75d34-A4595_3-184.jpg,1,3860,44.4914109,-80.1842197,Collingwood,crossfit,3,L9Y 5A6,CA,0,2012-08-11T07:00:00Z,0,95 Sandford Fleming Drive Unit 2,1,ON,1,1,CrossFit Mozomo,Canada,Commercial,4595,Ontario
http://www.bepicathletics.com/,https://profilepicsbucket.crossfit.com/1a499-A4599_3-184.jpg,1,3805,33.6896392,-112.0964366,Phoenix, AZ,be,3,85027,US,0,2012-08-11T07:00:00Z,0,1725 W. Williams Dr, #35,1,AZ,1,0,Be Epic CrossFit,United States,Commercial,4599,Arizona
